"TOA5","13030","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_wind_20250320.CR6","23357","bvre-wind"
"TIMESTAMP","RECORD","U_ms_Avg","V_ms_Avg","W_ms_Avg","SpeedSound_ms_Avg","AirTemp_C_Avg"
"TS","RN","","","","",""
"","","Avg","Avg","Avg","Avg","Avg"
"2025-03-24 13:20:00",0,2.113,-1.923,0.473,341.1,15.73
"2025-03-24 13:21:00",1,-3.133,-2.403,0.795,341.2,15.87
"2025-03-24 13:22:00",2,-1.308,-3.378,0.07,341.2,15.92
"2025-03-24 13:23:00",3,-0.425,-1.838,0.518,341.2,15.88
"2025-03-24 13:24:00",4,0.828,-3.065,0.39,341.3,16.06
"2025-03-24 13:25:00",5,-1.325,-2.192,0.35,341.4,16.25
"2025-03-24 13:26:00",6,-2.465,-1.82,0.267,341.5,16.45
"2025-03-24 13:27:00",7,-2.925,-1.665,0.44,341.4,16.19
"2025-03-24 13:28:00",8,-2.125,-2.05,-0.223,341.4,16.24
"2025-03-24 13:29:00",9,-2.623,-2.305,0.282,341.3,16.06
"2025-03-24 13:30:00",10,-2.965,-2.498,1,341.5,16.32
"2025-03-24 13:31:00",11,-2.275,-1.838,0.348,341.5,16.35
"2025-03-24 13:32:00",12,-2.283,-3.033,0.513,341.5,16.33
"2025-03-24 13:33:00",13,-2.215,-3.275,0.48,341.5,16.37
"2025-03-24 13:34:00",14,-0.448,-0.705,0.073,341.6,16.47
"2025-03-24 13:35:00",15,-1.303,-2.29,-0.922,341.5,16.34
"2025-03-24 13:36:00",16,0.123,-1.537,0.178,341.4,16.27
"2025-03-24 13:37:00",17,1.213,-0.17,-0.505,341.4,16.21
"2025-03-24 13:38:00",18,-0.77,-0.648,-0.085,341.4,16.2
"2025-03-24 13:39:00",19,-0.302,-1.257,0.453,341.4,16.26
"2025-03-24 13:40:00",20,-0.3,-3.11,0.143,341.4,16.24
"2025-03-24 13:41:00",21,-1.248,-3.305,0.258,341.6,16.46
"2025-03-24 13:42:00",22,-4.132,-3.27,0.795,341.4,16.17
"2025-03-24 13:43:00",23,-1.21,-2.548,0.01,341.4,16.26
"2025-03-24 13:44:00",24,-0.86,-2.037,-0.163,341.5,16.41
"2025-03-24 13:45:00",25,-2.81,-2.195,0.143,341.6,16.57
"2025-03-24 13:46:00",26,-1.92,-0.453,-0.033,341.5,16.45
"2025-03-24 13:47:00",27,-1.928,-2.198,0.497,341.5,16.41
"2025-03-24 13:48:00",28,-1.73,-1.705,0.585,341.5,16.46
"2025-03-24 13:49:00",29,-3.623,-1.21,0.01,341.4,16.22
"2025-03-24 13:50:00",30,-1.945,-2.218,0.42,341.4,16.23
"2025-03-24 13:51:00",31,-0.485,-1.557,-0.19,341.4,16.17
"2025-03-24 13:52:00",32,-0.122,-0.703,-0.225,341.5,16.32
"2025-03-24 13:53:00",33,-1.155,-1.908,0.448,341.4,16.29
"2025-03-24 13:54:00",34,-2.355,-2.03,-0.267,341.5,16.38
"2025-03-24 13:55:00",35,-1.405,-1.82,0.085,341.5,16.41
"2025-03-24 13:56:00",36,0.215,-0.92,-0.023,341.6,16.49
"2025-03-24 13:57:00",37,-1.745,-2.562,0.165,341.5,16.4
"2025-03-24 13:58:00",38,-0.005,-2.095,0.367,341.6,16.56
"2025-03-24 13:59:00",39,-1.425,-2.242,0.195,341.6,16.5
"2025-03-24 14:00:00",40,-2.34,-1.955,-0.265,341.6,16.55
"2025-03-24 14:01:00",41,-0.773,-0.38,0.253,341.6,16.58
"2025-03-24 14:02:00",42,-3.12,-2.735,0.62,341.7,16.71
"2025-03-24 14:03:00",43,-1.46,-2.78,0.843,341.7,16.67
"2025-03-24 14:04:00",44,-2.637,-2.002,0.392,341.5,16.42
"2025-03-24 14:05:00",45,-1.43,-1.718,0.35,341.4,16.14
"2025-03-24 14:06:00",46,-1.708,-2.788,0.068,341.3,16.02
"2025-03-24 14:07:00",47,-0.655,-0.643,0.285,341.4,16.13
"2025-03-24 14:08:00",48,-1.215,-1.095,-0.162,341.5,16.41
"2025-03-24 14:09:00",49,-0.765,-1.693,0.297,341.5,16.33
"2025-03-24 14:10:00",50,-0.455,-0.748,0.245,341.5,16.44
"2025-03-24 14:11:00",51,0.332,-1.135,0.22,341.4,16.19
"2025-03-24 14:12:00",52,-0.242,-0.403,0.205,341.4,16.29
"2025-03-24 14:13:00",53,-0.432,-0.787,0.295,341.4,16.22
"2025-03-24 14:14:00",54,-0.175,-0.898,0.015,341.5,16.3
"2025-03-24 14:15:00",55,1.417,0.325,-0.088,341.5,16.34
"2025-03-24 14:16:00",56,1.845,-0.925,-0.475,341.5,16.46
"2025-03-24 14:17:00",57,0.488,-0.178,-0.138,341.5,16.32
"2025-03-24 14:18:00",58,-1.907,-1.928,0.52,341.7,16.66
"2025-03-24 14:19:00",59,-1.743,-1.335,-0.05,341.9,17.02
"2025-03-24 14:20:00",60,-1.035,-0.972,-0.208,341.7,16.79
"2025-03-24 14:21:00",61,-0.088,-0.302,-0.225,341.8,16.88
"2025-03-24 14:22:00",62,-1.955,-0.022,0.462,341.6,16.62
"2025-03-24 14:23:00",63,0.19,-0.605,-0.045,341.4,16.27
"2025-03-24 14:24:00",64,-1.865,-2.505,0.38,341.4,16.23
"2025-03-24 14:25:00",65,-0.21,-1.577,0.152,341.7,16.7
"2025-03-24 14:26:00",66,0.318,-0.122,85.5,260.3,12.32
"2025-03-24 14:27:00",67,0.917,0.445,-1.068,341.5,16.46
"2025-03-24 14:28:00",68,0.805,1.155,-0.62,341.6,16.5
"2025-03-24 14:29:00",69,0.375,0.823,0.355,341.8,16.92
"2025-03-24 14:30:00",70,-1.975,-2.615,1.218,341.6,16.52
"2025-03-24 14:31:00",71,-0.78,-2.097,-0.265,341.6,16.62
"2025-03-24 14:32:00",72,-4.235,-4.223,1.07,341.8,16.87
"2025-03-24 14:33:00",73,-2.18,-3.49,0.063,341.8,16.89
"2025-03-24 14:34:00",74,-2.875,-3.085,0.27,341.8,16.88
"2025-03-24 14:35:00",75,-3.055,-1.515,-0.305,341.9,16.98
"2025-03-24 14:36:00",76,-2.115,-0.095,0.125,341.9,17
"2025-03-24 14:37:00",77,-1.25,-2.115,0.07,341.8,16.92
"2025-03-24 14:38:00",78,-2.032,-2.74,0.685,341.8,16.91
"2025-03-24 14:39:00",79,-0.755,-1.425,0.002,341.8,16.96
"2025-03-24 14:40:00",80,1.955,1.245,-0.255,341.8,16.89
"2025-03-24 14:41:00",81,-1.76,-0.883,0.005,341.8,16.9
"2025-03-24 14:42:00",82,-2.558,-1.913,0.528,341.8,16.82
"2025-03-24 14:43:00",83,-1.315,-0.847,-0.03,341.8,16.96
"2025-03-24 14:44:00",84,-1.812,-2.445,0.302,341.8,16.91
"2025-03-24 14:45:00",85,-0.815,-2.065,0.048,341.9,16.98
"2025-03-24 14:46:00",86,-0.213,-1.26,-0.117,341.9,17.04
"2025-03-24 14:47:00",87,-0.823,-1.267,-0.023,341.9,16.99
"2025-03-24 14:48:00",88,-1.428,-1.928,0.425,341.9,17.12
"2025-03-24 14:49:00",89,-1.42,-1.828,0.197,342,17.16
"2025-03-24 14:50:00",90,-1.903,-2.44,0.353,342,17.25
"2025-03-24 14:51:00",91,-0.812,0.003,0.218,342.1,17.35
"2025-03-24 14:52:00",92,-0.915,-2.333,0.573,342,17.21
"2025-03-24 14:53:00",93,-1.618,-1.96,1.135,342.1,17.35
"2025-03-24 14:54:00",94,-1.33,-0.795,-0.195,342,17.26
"2025-03-24 14:55:00",95,-1.058,-2.29,0.015,342,17.27
"2025-03-24 14:56:00",96,-1.512,-2.455,0.092,342.1,17.4
"2025-03-24 14:57:00",97,-2.705,-3.273,0.127,342.2,17.49
"2025-03-24 14:58:00",98,-2.948,-2.36,-0.218,342.2,17.48
"2025-03-24 14:59:00",99,-2.145,-3.262,0.358,342.2,17.63
"2025-03-24 15:00:00",100,-3.1,-2.512,0.68,342.2,17.61
"2025-03-24 15:01:00",101,-2.365,-2.853,-0.568,342.3,17.66
"2025-03-24 15:02:00",102,-1.723,-2.123,0.33,342.2,17.56
"2025-03-24 15:03:00",103,-2.495,-1.425,0.06,342.2,17.63
"2025-03-24 15:04:00",104,-2.768,-2.905,0.425,342.2,17.49
"2025-03-24 15:05:00",105,-2.405,-2.55,0.688,342.2,17.64
"2025-03-24 15:06:00",106,-1.733,-2.465,0.022,342.4,17.93
"2025-03-24 15:07:00",107,-4.345,-3.265,1.843,342.3,17.67
"2025-03-24 15:08:00",108,-5.335,-5.21,1.255,342.4,17.84
"2025-03-24 15:09:00",109,-4.315,-4.1,0.638,342.5,18.02
"2025-03-24 15:10:00",110,-2.675,-1.762,0.58,342.5,18.03
"2025-03-24 15:11:00",111,-1.88,-2.058,-0.05,342.4,17.84
"2025-03-24 15:12:00",112,-3.535,-4.63,0.773,342.4,17.86
"2025-03-24 15:13:00",113,-2.35,-4.82,0.852,342.4,17.85
"2025-03-24 15:14:00",114,-4.612,-5.373,0.825,342.4,17.87
"2025-03-24 15:15:00",115,-3.798,-5.723,0.508,342.4,17.96
"2025-03-24 15:16:00",116,-0.705,-1.507,0.345,342.4,17.86
"2025-03-24 15:17:00",117,-2.308,-4.257,-0.227,342.4,17.98
"2025-03-24 15:18:00",118,-3.515,-3.572,-0.152,342.4,17.98
"2025-03-24 15:19:00",119,-3.775,-4.115,0.313,342.4,17.97
"2025-03-24 15:20:00",120,-4.645,-4.885,0.453,342.4,17.92
"2025-03-24 15:21:00",121,-3.33,-5.675,0.61,342.5,18
"2025-03-24 15:22:00",122,-3.62,-5.095,0.448,342.4,17.91
"2025-03-24 15:23:00",123,-3.752,-3.635,0.063,342.4,17.89
"2025-03-24 15:24:00",124,-4.065,-2.53,0.748,342.4,17.92
"2025-03-24 15:25:00",125,-2.2,-4.368,0.537,342.5,17.99
"2025-03-24 15:26:00",126,-3.128,-5.845,0.497,342.6,18.17
"2025-03-24 15:27:00",127,-3.24,-4.685,0.195,342.5,18.03
"2025-03-24 15:28:00",128,-3.502,-3.565,0.295,342.6,18.16
"2025-03-24 15:29:00",129,-4.962,-3.768,1.063,342.5,18.07
"2025-03-24 15:30:00",130,-2.905,-4.112,0.545,342.4,17.97
"2025-03-24 15:31:00",131,-3.337,-2.22,0.483,342.4,17.89
"2025-03-24 15:32:00",132,-3.073,-5.445,0.63,342.4,17.89
"2025-03-24 15:33:00",133,-2.79,-4.765,0.93,342.3,17.76
"2025-03-24 15:34:00",134,-3.972,-5.345,0.903,342.3,17.75
"2025-03-24 15:35:00",135,-3.62,-5.545,0.645,342.4,17.88
"2025-03-24 15:36:00",136,-3.92,-4.92,0.173,342.5,18.05
"2025-03-24 15:37:00",137,-4.642,-4.78,0.61,342.4,17.98
"2025-03-24 15:38:00",138,-2.995,-4.275,0.23,342.4,17.92
"2025-03-24 15:39:00",139,-3.883,-4.495,0.37,342.4,17.83
"2025-03-24 15:40:00",140,-3.867,-4.84,0.11,342.5,18.04
"2025-03-24 15:41:00",141,-2.95,-6.685,0.025,342.4,17.83
"2025-03-24 15:42:00",142,-3.872,-4.462,0.818,342.5,18.12
"2025-03-24 15:43:00",143,-3.327,-2.788,0.593,342.6,18.32
"2025-03-24 15:44:00",144,-5.545,-6.378,0.565,342.5,18.15
"2025-03-24 15:45:00",145,-3.49,-3.268,-0.015,342.7,18.35
"2025-03-24 15:46:00",146,-4.618,-3.508,0.615,342.7,18.34
"2025-03-24 15:47:00",147,-3.397,-3.725,0.76,342.6,18.27
"2025-03-24 15:48:00",148,-1.685,-4.902,-0.177,342.6,18.23
"2025-03-24 15:49:00",149,-3.85,-4.803,1.272,342.5,18.03
"2025-03-24 15:50:00",150,-3.43,-4.467,0.008,342.5,18.04
"2025-03-24 15:51:00",151,-1.668,-3.24,0.377,342.5,18.09
"2025-03-24 15:52:00",152,-3.91,-3.11,0.552,342.5,18.12
"2025-03-24 15:53:00",153,-1.975,-2.563,0.375,342.7,18.39
"2025-03-24 15:54:00",154,-2.998,-2.947,-0.065,342.8,18.59
"2025-03-24 15:55:00",155,-4.18,-6.265,0.263,342.6,18.28
"2025-03-24 15:56:00",156,-2.055,-4.902,-0.135,342.5,18.13
"2025-03-24 15:57:00",157,-4.373,-5.777,0.74,342.6,18.23
"2025-03-24 15:58:00",158,-4.092,-4.67,0.028,342.6,18.27
"2025-03-24 15:59:00",159,-2.732,-4.63,0.992,342.7,18.4
"2025-03-24 16:00:00",160,-3.665,-4.188,0.427,342.6,18.24
"2025-03-24 16:01:00",161,-2.305,-2.163,-0.207,342.6,18.27
"2025-03-24 16:02:00",162,-2.732,-4.305,-0.47,342.6,18.2
"2025-03-24 16:03:00",163,-3.02,-4.668,-0.443,342.6,18.31
"2025-03-24 16:04:00",164,-2.633,-2.13,0.117,342.6,18.26
"2025-03-24 16:05:00",165,-2.968,-4.402,0.11,342.4,17.97
"2025-03-24 16:06:00",166,-2.218,-4.345,1.082,342.5,18.09
"2025-03-24 16:07:00",167,-2.145,-3.758,0.178,342.6,18.21
"2025-03-24 16:08:00",168,-1.713,-3.157,0.912,342.6,18.33
"2025-03-24 16:09:00",169,-4.64,-3.938,-0.545,342.7,18.44
"2025-03-24 16:10:00",170,-1.015,-6.685,0.15,342.7,18.39
"2025-03-24 16:11:00",171,-5.54,-4.63,1.002,342.8,18.53
"2025-03-24 16:12:00",172,-4.4,-3.813,0.7,342.7,18.49
"2025-03-24 16:13:00",173,-3.19,-3.805,0.5,342.8,18.55
"2025-03-24 16:14:00",174,-3.532,-2.732,1.728,342.6,18.33
"2025-03-24 16:15:00",175,-3.985,-3.96,1.032,342.6,18.32
"2025-03-24 16:16:00",176,-2.5,-4.237,1.035,342.6,18.24
"2025-03-24 16:17:00",177,-3.465,-4.502,0.068,342.6,18.22
"2025-03-24 16:18:00",178,-3.077,-3.6,0.797,342.5,18.09
"2025-03-24 16:19:00",179,-4.077,-3.3,0.55,342.5,18.12
"2025-03-24 16:20:00",180,-2.155,-4.625,0.88,342.6,18.24
"2025-03-24 16:21:00",181,-3.29,-2.617,-0.008,342.7,18.4
"2025-03-24 16:22:00",182,-0.873,-7.565,0.945,342.7,18.41
"2025-03-24 16:23:00",183,-3.188,-4.828,0.823,342.7,18.41
"2025-03-24 16:24:00",184,-2.552,-3.538,0.18,342.7,18.44
"2025-03-24 16:25:00",185,-3.113,-3.42,0.593,342.8,18.59
"2025-03-24 16:26:00",186,-3.895,-4.152,-0.005,342.8,18.55
"2025-03-24 16:27:00",187,-3.337,-3.835,0.27,342.8,18.64
"2025-03-24 16:28:00",188,-2.55,-5.348,0.208,342.8,18.55
"2025-03-24 16:29:00",189,-2.478,-4.245,-0.135,342.8,18.58
"2025-03-24 16:30:00",190,-3.16,-4.473,0.885,342.8,18.51
"2025-03-24 16:31:00",191,-2.755,-3.43,1.052,342.8,18.53
"2025-03-24 16:32:00",192,-4.373,-6.408,0.922,342.8,18.58
"2025-03-24 16:33:00",193,-3.535,-5.215,0.045,342.7,18.42
"2025-03-24 16:34:00",194,-2.387,-4.328,-0.33,342.7,18.43
"2025-03-24 16:35:00",195,-3.57,-5.24,0.547,342.7,18.37
"2025-03-24 16:36:00",196,-3.837,-4.59,0.693,342.7,18.35
"2025-03-24 16:37:00",197,-1.88,-3.808,0.43,342.7,18.36
"2025-03-24 16:38:00",198,-2.465,-2.508,0.383,342.7,18.42
"2025-03-24 16:39:00",199,-2.197,-2.593,1.343,342.8,18.55
"2025-03-24 16:40:00",200,-3.4,-2.845,0.093,342.7,18.48
"2025-03-24 16:41:00",201,-2.738,-3.795,0.12,342.6,18.32
"2025-03-24 16:42:00",202,-3.27,-4.63,0.013,342.7,18.36
"2025-03-24 16:43:00",203,-1.927,-4.09,0.2,342.7,18.42
"2025-03-24 16:44:00",204,-1.517,-5.47,0.785,342.7,18.47
"2025-03-24 16:45:00",205,-2.805,-3.948,1.068,342.7,18.39
"2025-03-24 16:46:00",206,-1.725,-3.15,-0.178,342.7,18.39
"2025-03-24 16:47:00",207,2.192,-0.98,0.053,342.6,18.23
"2025-03-24 16:48:00",208,-1.553,-1.912,0.57,342.6,18.25
"2025-03-24 16:49:00",209,-1.958,-2.712,0.938,342.6,18.24
"2025-03-24 16:50:00",210,-0.575,-1.15,0.42,342.6,18.28
"2025-03-24 16:51:00",211,-1.688,-2.165,-0.433,342.6,18.31
"2025-03-24 16:52:00",212,-2.905,-2.145,0.323,342.7,18.36
"2025-03-24 16:53:00",213,-4.1,-3.048,0.708,342.7,18.44
"2025-03-24 16:54:00",214,-1.958,-2.383,0.15,342.7,18.4
"2025-03-24 16:55:00",215,-1.552,-1.578,0.065,342.7,18.35
"2025-03-24 16:56:00",216,-1.823,-0.64,0.13,342.7,18.41
"2025-03-24 16:57:00",217,-0.38,-3.218,0.233,342.7,18.41
"2025-03-24 16:58:00",218,-1.555,-3.343,-0.055,342.7,18.42
"2025-03-24 16:59:00",219,-3.935,-4.712,-0.237,342.7,18.45
"2025-03-24 17:00:00",220,-1.157,-1.55,0.133,342.7,18.42
"2025-03-24 17:01:00",221,-1.972,-3.425,-0.4,342.7,18.34
"2025-03-24 17:02:00",222,-1.517,-2.962,0.558,342.6,18.25
"2025-03-24 17:03:00",223,-2.67,-1.735,0.175,342.6,18.33
"2025-03-24 17:04:00",224,-1.703,-3.702,-0.178,342.7,18.37
"2025-03-24 17:05:00",225,-0.39,-3.337,-0.41,342.7,18.44
"2025-03-24 17:06:00",226,-1.635,-2.46,0.588,342.7,18.37
"2025-03-24 17:07:00",227,-1.775,-2.133,0.065,342.7,18.45
"2025-03-24 17:08:00",228,-0.27,-3.64,0.243,342.8,18.52
"2025-03-24 17:09:00",229,-1.065,-2.655,-0.305,342.8,18.51
"2025-03-24 17:10:00",230,-0.715,-2.037,0.922,342.7,18.42
"2025-03-24 17:11:00",231,-2.638,-4.265,0.643,342.8,18.51
"2025-03-24 17:12:00",232,-0.353,-1.833,0.055,342.7,18.41
"2025-03-24 17:13:00",233,-0.38,-1.845,0.118,342.5,18.1
"2025-03-24 17:14:00",234,-1.127,-2.238,0.313,342.3,17.8
"2025-03-24 17:15:00",235,-3.278,-3.795,-0.075,342.3,17.74
"2025-03-24 17:16:00",236,-2.123,-3.285,0.453,342.2,17.57
"2025-03-24 17:17:00",237,-2.002,-2.147,0.268,342.3,17.68
"2025-03-24 17:18:00",238,-3.202,-2.045,0.528,342.3,17.73
"2025-03-24 17:19:00",239,-1.825,-3.198,-0.21,342.3,17.72
"2025-03-24 17:20:00",240,-2.353,-3.043,-0.195,342.3,17.76
"2025-03-24 17:21:00",241,-1.873,-4.48,0.038,342.3,17.8
"2025-03-24 17:22:00",242,0.65,-4.192,0.178,342.4,17.96
"2025-03-24 17:23:00",243,-0.705,-2.67,0.238,342.5,18.03
"2025-03-24 17:24:00",244,-2.228,-2.183,0.197,342.5,18.15
"2025-03-24 17:25:00",245,-3.265,-0.828,0.315,342.7,18.46
"2025-03-24 17:26:00",246,-2.16,-1.777,0.758,342.8,18.54
"2025-03-24 17:27:00",247,-2.822,-4.643,0.465,342.7,18.43
"2025-03-24 17:28:00",248,-2.37,-3.49,0.35,342.6,18.33
"2025-03-24 17:29:00",249,-2.153,-3.163,0.505,342.6,18.24
"2025-03-24 17:30:00",250,-1.75,-1.373,0.308,342.6,18.21
"2025-03-24 17:31:00",251,-2.442,-1.238,0.597,342.7,18.4
"2025-03-24 17:32:00",252,-2.65,-2.988,0.74,342.7,18.38
"2025-03-24 17:33:00",253,-1.923,-2.275,0.602,342.8,18.59
"2025-03-24 17:34:00",254,-1.51,-1.995,0.648,342.9,18.72
"2025-03-24 17:35:00",255,-1.505,-1.642,-0.167,342.9,18.75
"2025-03-24 17:36:00",256,-0.817,-1.208,0.083,342.8,18.55
"2025-03-24 17:37:00",257,-1.16,-1.595,0.225,342.8,18.53
"2025-03-24 17:38:00",258,-2.49,-2.272,-0.078,342.8,18.66
"2025-03-24 17:39:00",259,-1.493,-2.208,0.222,342.9,18.7
"2025-03-24 17:40:00",260,-1.615,-3.008,0.307,342.9,18.69
"2025-03-24 17:41:00",261,-1.252,-2.593,-0.227,342.9,18.67
"2025-03-24 17:42:00",262,-1.705,-3.087,-0.448,342.9,18.68
"2025-03-24 17:43:00",263,-2.535,-3.655,0.32,342.9,18.7
"2025-03-24 17:44:00",264,-2.365,-3.038,0.102,342.9,18.7
"2025-03-24 17:45:00",265,-1.795,-1.022,-0.002,342.8,18.67
"2025-03-24 17:46:00",266,-1.44,-1,0.23,342.9,18.74
"2025-03-24 17:47:00",267,-0.92,-1.132,-0.073,342.9,18.78
"2025-03-24 17:48:00",268,-1.28,-1.793,-0.545,342.9,18.68
"2025-03-24 17:49:00",269,-0.255,-2.59,-0.585,342.9,18.73
"2025-03-24 17:50:00",270,-0.46,-1.625,0.455,342.9,18.69
"2025-03-24 17:51:00",271,-1.407,-3.232,0.803,342.9,18.68
"2025-03-24 17:52:00",272,-2.472,-3.623,-0.67,342.9,18.7
"2025-03-24 17:53:00",273,-1.532,-3.22,0.438,342.8,18.66
"2025-03-24 17:54:00",274,-1.69,-1.897,-0.295,342.8,18.65
"2025-03-24 17:55:00",275,-1.598,-3.445,0.422,342.8,18.63
"2025-03-24 17:56:00",276,-1.675,-4.023,0.408,342.8,18.59
"2025-03-24 17:57:00",277,-1.21,-2.905,0.33,342.8,18.57
"2025-03-24 17:58:00",278,-2.22,-3.7,0.975,342.8,18.52
"2025-03-24 17:59:00",279,-3.232,-3.46,0.36,342.8,18.57
"2025-03-24 18:00:00",280,-3.113,-3.9,0.17,342.8,18.56
"2025-03-24 18:01:00",281,-2.145,-4.203,0.492,342.8,18.57
"2025-03-24 18:02:00",282,-1.927,-4.768,0.633,342.8,18.55
"2025-03-24 18:03:00",283,-3.647,-3.115,1.228,342.7,18.48
"2025-03-24 18:04:00",284,0.095,-3.875,0.46,342.7,18.49
"2025-03-24 18:05:00",285,-2.546,-3.827,86.2,261.7,13.86
"2025-03-24 18:06:00",286,1.392,-3.303,-0.03,342.7,18.46
"2025-03-24 18:07:00",287,-2.445,-4.78,0.645,342.8,18.54
"2025-03-24 18:08:00",288,-3.063,-5.098,0.265,342.8,18.53
"2025-03-24 18:09:00",289,-3.032,-2.498,0.082,342.8,18.57
"2025-03-24 18:10:00",290,0.078,-1.82,0.125,342.7,18.47
"2025-03-24 18:11:00",291,-1.562,-1.77,0.553,342.7,18.4
"2025-03-24 18:12:00",292,-2.288,-2.337,0.693,342.7,18.46
"2025-03-24 18:13:00",293,-2.47,-3.667,0.383,342.7,18.49
"2025-03-24 18:14:00",294,-2.56,-2.913,0.675,342.8,18.53
"2025-03-24 18:15:00",295,-1.955,-3.395,0.107,342.7,18.47
"2025-03-24 18:16:00",296,-1.52,-2.985,0.208,342.7,18.42
"2025-03-24 18:17:00",297,-0.612,-3.31,0.105,342.7,18.45
"2025-03-24 18:18:00",298,-1.272,-2.38,0.005,342.7,18.43
"2025-03-24 18:19:00",299,-1.632,-2.893,0.272,342.7,18.45
"2025-03-24 18:20:00",300,-3.367,-3.395,0.467,342.7,18.43
"2025-03-24 18:21:00",301,-2.047,-2.123,0.572,342.7,18.49
"2025-03-24 18:22:00",302,-1.323,-1.672,0.207,342.7,18.47
"2025-03-24 18:23:00",303,-1.868,-2.958,0.805,342.7,18.47
"2025-03-24 18:24:00",304,-1.315,-1.978,0.045,342.7,18.45
"2025-03-24 18:25:00",305,-0.465,-1.45,0.113,342.6,18.28
"2025-03-24 18:26:00",306,-0.74,-2.022,0.398,342.6,18.18
"2025-03-24 18:27:00",307,-0.27,-2.627,0.473,342.7,18.46
"2025-03-24 18:28:00",308,-1.31,-2.71,-0.272,342.7,18.45
"2025-03-24 18:29:00",309,-1.243,-1.645,0.09,342.7,18.43
"2025-03-24 18:30:00",310,-2.188,-1.428,0.328,342.7,18.41
"2025-03-24 18:31:00",311,-0.628,-1.942,0.323,342.4,17.97
"2025-03-24 18:32:00",312,0.175,-1.105,0.1,342.6,18.25
"2025-03-24 18:33:00",313,-0.935,-1.765,0.182,342.6,18.21
"2025-03-24 18:34:00",314,-1.95,-1.705,0.655,342.6,18.28
"2025-03-24 18:35:00",315,-0.532,-1.988,-0.163,342.7,18.5
"2025-03-24 18:36:00",316,-0.32,-2.427,0.093,342.6,18.17
"2025-03-24 18:37:00",317,1.195,-0.378,0.188,342.2,17.48
"2025-03-24 18:38:00",318,-1.28,-1.735,0.618,342.6,18.19
"2025-03-24 18:39:00",319,-0.595,-0.99,0.01,342.6,18.24
"2025-03-24 18:40:00",320,-0.457,-1.48,0.28,342.4,17.96
"2025-03-24 18:41:00",321,-0.185,-1.608,-0.41,342.7,18.46
"2025-03-24 18:42:00",322,0.77,-1.63,0.102,342.7,18.45
"2025-03-24 18:43:00",323,-0.328,-1.145,0.212,342.3,17.7
"2025-03-24 18:44:00",324,-1.31,-1.527,0.43,342.1,17.45
"2025-03-24 18:45:00",325,-1.67,-2.19,0.39,342.7,18.36
"2025-03-24 18:46:00",326,0.43,-2.15,0.223,342.4,17.89
"2025-03-24 18:47:00",327,-0.54,-2.33,0.11,342.5,18.04
"2025-03-24 18:48:00",328,-1.315,-2.53,0.142,342.6,18.32
"2025-03-24 18:49:00",329,-1.67,-2.123,0.18,342.6,18.31
"2025-03-24 18:50:00",330,-1.252,-1.203,0.4,342.3,17.77
"2025-03-24 18:51:00",331,0.55,-0.332,0.14,342.2,17.54
"2025-03-24 18:52:00",332,1.07,-0.903,-0.033,342.1,17.36
